ratA~~~ratB,;ratA;ratB,Outer membrane protein;hypothetical protein;Outer membrane protein RatA;Inverse autotransporter beta-barrel domain-containing protein;putative outer membrane protein,ONMMKP_04317,IKCLMC_01290,PKJKAM_02769,ODDLKH_03016,LNHIMF_02645;LNHIMF_02644,AJBGEP_02685;AJBGEP_02684,HFCAGB_02787,GEGEGB_00375;GEGEGB_00374;GEGEGB_00373;GEGEGB_00376,
group_3973,,hypothetical protein,,,,ODDLKH_00187,LNHIMF_04405,,HFCAGB_04863,,
group_3952,,hypothetical protein,,,,ODDLKH_00190,LNHIMF_04408,,HFCAGB_04860,,
group_3874,,hypothetical protein;Phage prohead protease HK97 family,,,,,LNHIMF_02169,AJBGEP_02121,HFCAGB_02191;HFCAGB_02190,,
group_3784,,hypothetical protein,,,,ODDLKH_01807,,AJBGEP_01410,,GEGEGB_01281,
group_3767,,Fimbrial protein;hypothetical protein,ONMMKP_01858,,,,LNHIMF_00326,,,GEGEGB_02681,
group_3712,,hypothetical protein,,IKCLMC_00114,,,LNHIMF_02199,AJBGEP_02824,,,
group_3576,,hypothetical protein,,,,ODDLKH_01114,LNHIMF_00768,,,,BEJGEH_00634
group_3575,,hypothetical protein,,IKCLMC_02044,,,LNHIMF_00285,,,GEGEGB_02722,
group_3552,,hypothetical protein,ONMMKP_04625,,,,,,,GEGEGB_00697,BEJGEH_02234
group_3509,,hypothetical protein,,,2_refound_24,ODDLKH_02020,,AJBGEP_01622,,,
group_3496,,hypothetical protein,,IKCLMC_00975,,ODDLKH_01704,,5_refound_55,,,
group_3480,,hypothetical protein,,,,,LNHIMF_02162,AJBGEP_02114,HFCAGB_02183,,
group_3429,,hypothetical protein,,,,,LNHIMF_02171,AJBGEP_02123,HFCAGB_02193,,
group_3369,,hypothetical protein,,,,,LNHIMF_02167,AJBGEP_02119,HFCAGB_02188,,
group_2961,,hypothetical protein,,IKCLMC_00976,,ODDLKH_01705,,AJBGEP_01307,,,
group_2804,,hypothetical protein,,,,ODDLKH_04200,,AJBGEP_03940,HFCAGB_03999,,
group_865,,hypothetical protein,,IKCLMC_03432,,,,,HFCAGB_04624,GEGEGB_04683,
group_530,,hypothetical protein,,IKCLMC_03431,,,,,HFCAGB_04625,GEGEGB_04684,
group_411,,hypothetical protein,ONMMKP_00131,,PKJKAM_04276,,,,HFCAGB_01316,,
group_4792,,Cytoplasmic protein;hypothetical protein,,,,,,AJBGEP_04805;AJBGEP_04804,HFCAGB_04879,,
group_4789,,hypothetical protein,,,PKJKAM_03194,,LNHIMF_04266,,,,
group_4788,,hypothetical protein;Eaa protein,ONMMKP_00795,,PKJKAM_03196,,,,,,
group_4765,,hypothetical protein,,,,,,,HFCAGB_02243,,BEJGEH_01982
group_4763,,hypothetical protein,ONMMKP_04183,,,,,,,GEGEGB_04532,
group_4761,,hypothetical protein,ONMMKP_00728,,,,LNHIMF_00634,,,,
group_4742,,Secreted protein;hypothetical protein,,,,,,,,GEGEGB_03001,BEJGEH_02954
group_4728,,hypothetical protein;Ankyrin repeat domain-containing protein,,,,,LNHIMF_03214,,,GEGEGB_03243;GEGEGB_03244,
group_4727,,hypothetical protein;Host cell division inhibitor Icd-like protein,,,,,LNHIMF_00354,,,,BEJGEH_04556
group_4726,,Phage tail protein;hypothetical protein,ONMMKP_00746,,,,LNHIMF_00611,,,,
group_4713,,hypothetical protein,,,,,,,HFCAGB_02165,,BEJGEH_01964
group_4677,,hypothetical protein,,IKCLMC_00931,,,,AJBGEP_01265,,,
group_4642,,hypothetical protein,,,,,LNHIMF_00356,,,,BEJGEH_04558
group_4638,,hypothetical protein,,,,,,,,GEGEGB_00772,BEJGEH_02162
group_4636,,hypothetical protein;Transposase //family protein,,,,,,,HFCAGB_02166,,BEJGEH_01966;BEJGEH_01965
group_4622,,hypothetical protein;Phage integrase,,IKCLMC_02563,,,,AJBGEP_04034,,,
group_4601,,hypothetical protein,,,,ODDLKH_00178,LNHIMF_04395,,,,
group_4540,,hypothetical protein,,,,,,AJBGEP_04807,HFCAGB_04878,,
group_4509,,hypothetical protein,,,,,LNHIMF_02081,,,,BEJGEH_02022
group_4504,,hypothetical protein,,,,,LNHIMF_04313,,,GEGEGB_04541,
group_4495,,hypothetical protein,,,,,LNHIMF_00309,AJBGEP_00310,,,
group_4484,,Lipoprotein;hypothetical protein,,IKCLMC_02083,,,,,,GEGEGB_02691,
group_4459,,hypothetical protein,,,,ODDLKH_03176,,AJBGEP_02913,,,
group_4451,,hypothetical protein,ONMMKP_01853,,,,LNHIMF_00331,,,,
group_4437,,hypothetical protein,ONMMKP_03911,,,,LNHIMF_02981,,,,
group_4424,,hypothetical protein,,,,,,,,GEGEGB_03185,BEJGEH_03125
group_4412,,hypothetical protein,,,,,,,HFCAGB_02248,,BEJGEH_01986
group_4357,,hypothetical protein,,,,,LNHIMF_01755,,,GEGEGB_01689,
group_4272,,hypothetical protein,,,,,LNHIMF_03215,,,GEGEGB_03246,
group_4265,,hypothetical protein,,,PKJKAM_02300,,,AJBGEP_04618,,,
group_4245,,hypothetical protein;Arsenical-resistance protein,,IKCLMC_02023,,,,,,,BEJGEH_02016;BEJGEH_02017
group_4241,,hypothetical protein,,IKCLMC_02403,PKJKAM_03145,,,,,,
group_4229,,hypothetical protein,,,,,LNHIMF_03212,,,GEGEGB_03241,
group_4217,,hypothetical protein;Phage polarity suppression protein (Psu),,,,,LNHIMF_00359,,,,BEJGEH_04561
group_4204,,hypothetical protein,,,,,,,HFCAGB_04696,,BEJGEH_04566
group_4197,,hypothetical protein,,,,,,,HFCAGB_02167,,BEJGEH_01967
group_4195,,hypothetical protein,,,,,,,,GEGEGB_03186,BEJGEH_03126
sefD,sefD;,Putative adhesin SefD;hypothetical protein,,,,,,,HFCAGB_04705,GEGEGB_04776,
group_4181,,hypothetical protein,,,,,,,HFCAGB_04709,GEGEGB_04780,
group_4174,,hypothetical protein;site-specific DNA-methyltransferase (adenine-specific),,IKCLMC_03304,,,,,HFCAGB_04752;HFCAGB_04753,,
group_4141,,hypothetical protein,,IKCLMC_02564,,,,AJBGEP_04033,,,
group_4133,,hypothetical protein,,,,,,,,GEGEGB_00105,BEJGEH_00102
group_4130,,hypothetical protein,,IKCLMC_04284,,,,,,,BEJGEH_01962
group_4117,,hypothetical protein,,,,,,,HFCAGB_01187,,BEJGEH_01035
group_4082,,hypothetical protein,,IKCLMC_01600,,,,,HFCAGB_01355,,
group_4080,,hypothetical protein,,IKCLMC_04318,PKJKAM_04322,,,,,,
group_4060,,hypothetical protein,,IKCLMC_03305,,,,,HFCAGB_04751,,
group_4046,,hypothetical protein;Secreted protein,,,,,,,,GEGEGB_00771,BEJGEH_02164
group_4036,,hypothetical protein,,,,,,,,GEGEGB_03190,BEJGEH_03130
group_3968,,hypothetical protein,,,,,,,HFCAGB_01215,,BEJGEH_01067
group_3955,,hypothetical protein;PTS system glucose-specific EIICB component,,,,ODDLKH_03167,,AJBGEP_02903;AJBGEP_02904,,,
group_3953,,hypothetical protein;NERD domain-containing protein,,,,,,,,GEGEGB_04134,BEJGEH_03626
group_3928,,hypothetical protein;Mutator family transposase,,,,,,,HFCAGB_02659,GEGEGB_00504;GEGEGB_00505,
group_3839,,hypothetical protein,,,,,LNHIMF_02089,,,,BEJGEH_02030
malI,malI;,Maltose regulon regulatory protein MalI;hypothetical protein,,,,,LNHIMF_01516,,,,BEJGEH_01620
group_3788,,hypothetical protein,,IKCLMC_02951,,,,,,GEGEGB_04268,
group_3766,,hypothetical protein;Glycosidase,,IKCLMC_02895,,,,,,,BEJGEH_03543
group_3758,,hypothetical protein,,,,,,AJBGEP_00832,,GEGEGB_02160,
group_3734,,hypothetical protein,,IKCLMC_04323,PKJKAM_04326,,,,,,
group_3728,,hypothetical protein,,IKCLMC_00337,,,,AJBGEP_02770,,,
group_3725,,hypothetical protein,,IKCLMC_00942,,,,AJBGEP_01274,,,
group_3673,,hypothetical protein,,IKCLMC_00019,,,,AJBGEP_01303,,,
group_3629,,hypothetical protein,,,,,,5_refound_61,,GEGEGB_01940,
group_3622,,hypothetical protein,,,,,,5_refound_59,,GEGEGB_00262,
group_3587,,hypothetical protein,,,,,,,HFCAGB_01186,,BEJGEH_01034
group_3574,,hypothetical protein,,IKCLMC_00946,,,,AJBGEP_01278,,,
group_3572,,hypothetical protein,,,,ODDLKH_02739,,AJBGEP_02405,,,
group_3565,,hypothetical protein,,,,,,,,GEGEGB_04742,8_refound_96
group_3560,,hypothetical protein,,IKCLMC_02354,PKJKAM_03187,,,,,,
group_3544,,hypothetical protein,ONMMKP_04176,,,,,,,7_refound_77,
group_3539,,hypothetical protein,,,2_refound_26,,,,HFCAGB_01406,,
group_3532,,hypothetical protein,,,,,,AJBGEP_04849,HFCAGB_04838,,
group_3514,,hypothetical protein,,,,,,AJBGEP_02100,HFCAGB_02170,,
group_3503,,hypothetical protein,ONMMKP_04696,1_refound_11_pseudo,,,,,,,
group_3501,,hypothetical protein,,,,,,,HFCAGB_04022,7_refound_83,
group_3482,,hypothetical protein,,,,,,AJBGEP_04847,HFCAGB_04840,,
group_3477,,hypothetical protein,,IKCLMC_02356,PKJKAM_03185,,,,,,
group_3463,,hypothetical protein,,,2_refound_27,,,,,GEGEGB_02981,
group_3460,,hypothetical protein,,,,,,AJBGEP_04806,6_refound_68_pseudo,,
group_3455,,hypothetical protein,,IKCLMC_04327,PKJKAM_04330,,,,,,
group_3449,,hypothetical protein,0_refound_4,,,,,,HFCAGB_00588,,
group_3447,,hypothetical protein,,IKCLMC_02371,PKJKAM_03170,,,,,,
group_3433,,hypothetical protein,ONMMKP_00749,,,,LNHIMF_00608,,,,
group_3428,,hypothetical protein,,,,ODDLKH_03169,,AJBGEP_02906,,,
group_3423,,hypothetical protein,,,,,,,HFCAGB_04711,GEGEGB_04782,
group_3417,,hypothetical protein,,IKCLMC_01213,,,,AJBGEP_02762,,,
group_3415,,hypothetical protein,ONMMKP_00758,,PKJKAM_03162,,,,,,
group_3327,,hypothetical protein,,,,,,AJBGEP_04845,HFCAGB_04842,,
group_3297,,hypothetical protein,,,,,,AJBGEP_04830,HFCAGB_04855,,
group_3266,,hypothetical protein,,,,,,5_refound_60_pseudo,,GEGEGB_01675,
group_3244,,hypothetical protein,,,,ODDLKH_02738,,AJBGEP_02404,,,
group_3235,,hypothetical protein,,,,,,,HFCAGB_02778,,8_refound_95_pseudo
group_3204,,hypothetical protein,,IKCLMC_01208,,,,AJBGEP_02767,,,
group_3170,,hypothetical protein,,,,,,AJBGEP_01038,HFCAGB_01384,,
group_3138,,hypothetical protein,,IKCLMC_00977,,,,AJBGEP_01308,,,
group_3051,,hypothetical protein,,,PKJKAM_00242,,,,HFCAGB_01400,,
group_3044,,hypothetical protein,,,,ODDLKH_03158,,AJBGEP_02894,,,
group_2967,,hypothetical protein,,,,,,,,GEGEGB_00769,BEJGEH_02166
group_2872,,hypothetical protein,,,,ODDLKH_02734,,AJBGEP_02400,,,
group_2853,,hypothetical protein,,IKCLMC_01599,,,,,HFCAGB_01354,,
group_2845,,hypothetical protein,,,,,,AJBGEP_04858,HFCAGB_04829,,
group_2844,,hypothetical protein,,IKCLMC_00917,,,,,HFCAGB_01349,,
group_2829,,hypothetical protein,,IKCLMC_03308,,,,,HFCAGB_04748,,
group_2729,,hypothetical protein,,,,,LNHIMF_02082,,,,BEJGEH_02023
group_2717,,hypothetical protein,,,,,,,HFCAGB_02939,GEGEGB_03602,
group_2716,,hypothetical protein,,,,,,,HFCAGB_01216,,BEJGEH_01068
group_2645,,hypothetical protein,,,,,,AJBGEP_01037,HFCAGB_01383,,
group_2616,,hypothetical protein,,,,,LNHIMF_04314,,,GEGEGB_04540,
group_2562,,hypothetical protein,ONMMKP_02929,,,,,,,,BEJGEH_03892
group_2518,,hypothetical protein,,IKCLMC_03306,,,,,HFCAGB_04750,,
group_2339,,hypothetical protein,,,,,,AJBGEP_01041,HFCAGB_01387,,
group_2273,,hypothetical protein,,,,ODDLKH_02733,,AJBGEP_02399,,,
group_2265,,hypothetical protein,,,,,,AJBGEP_04833,HFCAGB_04852,,
group_2047,,hypothetical protein,,,,ODDLKH_03175,,AJBGEP_02912,,,
group_1947,,hypothetical protein,,,,ODDLKH_03150,,AJBGEP_02886,,,
group_1938,,hypothetical protein,,,,,LNHIMF_04584,,,,BEJGEH_04626
group_1889,,hypothetical protein,,IKCLMC_00288,,,,AJBGEP_02818,,,
group_1803,,hypothetical protein,ONMMKP_04379,,PKJKAM_02831,,,,,,
group_1472,,hypothetical protein,,,,,,AJBGEP_02156,HFCAGB_02227,,
group_983,,hypothetical protein,ONMMKP_01988,,PKJKAM_00752,,,,,,
group_904,,hypothetical protein,,,,,,AJBGEP_04856,HFCAGB_04831,,
group_715,,hypothetical protein,,,,ODDLKH_02732,,AJBGEP_02398,,,
group_394,,hypothetical protein,,,,,,,HFCAGB_01257,,BEJGEH_01108
group_306,,hypothetical protein,,,,ODDLKH_03168,,AJBGEP_02905,,,
group_4143,,hypothetical protein,,,,,,,HFCAGB_00920,,
group_3729,,hypothetical protein,,,,,,AJBGEP_01300,,,
group_3670,,hypothetical protein,,,,,,,,,BEJGEH_04571
group_3666,,hypothetical protein,,,,,,,,,BEJGEH_03502
group_3665,,hypothetical protein,,,,,,,,,BEJGEH_03212
group_3644,,hypothetical protein,,,,,,,,GEGEGB_03139,
group_3642,,hypothetical protein,,,,,,,,GEGEGB_03064,
group_3608,,hypothetical protein,,IKCLMC_02388,,,,,,,
group_3602,,hypothetical protein,,IKCLMC_00922,,,,,,,
group_3596,,hypothetical protein,,IKCLMC_00227,,,,,,,
group_3593,,hypothetical protein,ONMMKP_04172,,,,,,,,
group_3586,,hypothetical protein,,,,,,,,GEGEGB_04599,
group_3585,,hypothetical protein,,,,,,,HFCAGB_00615,,
group_3584,,hypothetical protein,,,,,,,HFCAGB_00307,,
group_3583,,hypothetical protein,,,,,LNHIMF_02779,,,,
group_3582,,hypothetical protein,,,,,,,,,BEJGEH_01993
group_3581,,hypothetical protein,,,,,,,,GEGEGB_04460,
group_3580,,hypothetical protein,,,,,,,,GEGEGB_00106,
group_3579,,hypothetical protein,,,,,LNHIMF_00597,,,,
group_3578,,hypothetical protein,ONMMKP_00759,,,,,,,,
group_3573,,hypothetical protein,,,,,,,,,BEJGEH_01201
group_3568,,hypothetical protein,,,,,,,,,BEJGEH_03800
group_3567,,hypothetical protein,,,,,,,,,BEJGEH_03035
group_3566,,hypothetical protein,,,,,,,,,BEJGEH_01532
group_3564,,hypothetical protein,,,,,,,,,BEJGEH_04588
group_3563,,hypothetical protein,,,,,,,HFCAGB_01353,,
group_3561,,hypothetical protein,,,,ODDLKH_01666,,,,,
group_3558,,hypothetical protein,,,,,,,,,BEJGEH_03182
group_3557,,hypothetical protein,,,,,,,HFCAGB_01206,,
group_3556,,hypothetical protein,,,,,,,,GEGEGB_01080,
group_3554,,hypothetical protein,,,,,,AJBGEP_04820,,,
group_3548,,hypothetical protein,,,,,LNHIMF_04702,,,,
group_3547,,hypothetical protein,,,,,LNHIMF_04696,,,,
group_3546,,hypothetical protein,,,,,LNHIMF_00311,,,,
group_3543,,hypothetical protein,ONMMKP_01364,,,,,,,,
group_3541,,hypothetical protein,ONMMKP_02956,,,,,,,,
group_3540,,hypothetical protein,,,,,,,,GEGEGB_01802,
group_3536,,hypothetical protein,,,,,,,,,BEJGEH_03183
group_3535,,hypothetical protein,,,,,,,,GEGEGB_01185,
group_3534,,hypothetical protein,,,,,,,HFCAGB_00306,,
group_3533,,hypothetical protein,,,,,,,,GEGEGB_00411,
group_3531,,hypothetical protein,,,,,LNHIMF_04396,,,,
group_3530,,hypothetical protein,,,,,LNHIMF_00575,,,,
group_3529,,hypothetical protein,ONMMKP_02281,,,,,,,,
group_3527,,hypothetical protein,,,,,,,,,BEJGEH_00068
group_3526,,hypothetical protein,,,,,,,,GEGEGB_01430,
group_3525,,hypothetical protein,,,,,,,,GEGEGB_00899,
group_3522,,hypothetical protein,,IKCLMC_02348,,,,,,,
group_3521,,hypothetical protein,,,,,,,,GEGEGB_04145,
group_3520,,hypothetical protein,,,,,,,HFCAGB_00598,,
group_3513,,hypothetical protein,,,PKJKAM_04030,,,,,,
group_3512,,hypothetical protein,,,,,,,HFCAGB_02253,,
group_3510,,hypothetical protein,,,,,LNHIMF_00574,,,,
group_3505,,hypothetical protein,,IKCLMC_03350,,,,,,,
group_3502,,hypothetical protein,ONMMKP_02291,,,,,,,,
group_3497,,hypothetical protein,,,,,,,,,BEJGEH_00304
group_3493,,hypothetical protein,ONMMKP_01593,,,,,,,,
group_3492,,hypothetical protein,ONMMKP_00784,,,,,,,,
group_3490,,hypothetical protein,,,,,,AJBGEP_04039,,,
group_3489,,hypothetical protein,,,,,LNHIMF_03821,,,,
group_3485,,hypothetical protein,ONMMKP_00738,,,,,,,,
group_3484,,hypothetical protein,,,,,,,,,BEJGEH_01852
group_3483,,hypothetical protein,,,,,,,,GEGEGB_01453,
group_3481,,hypothetical protein,,,,,LNHIMF_04301,,,,
group_3479,,hypothetical protein,,,,,LNHIMF_01286,,,,
group_3474,,hypothetical protein,,,,,LNHIMF_00363,,,,
group_3473,,hypothetical protein,,,,ODDLKH_02949,,,,,
group_3464,,hypothetical protein,,,,,,,,,BEJGEH_03791
group_3462,,hypothetical protein,,,,,,,,GEGEGB_02798,
group_3458,,hypothetical protein,,,,,LNHIMF_02149,,,,
group_3456,,hypothetical protein,,,,,LNHIMF_00353,,,,
group_3451,,hypothetical protein,,,,,,,,GEGEGB_04466,
group_3450,,hypothetical protein,,,,,,,HFCAGB_04873,,
group_3448,,hypothetical protein,,IKCLMC_03349,,,,,,,
group_3446,,hypothetical protein,ONMMKP_01367,,,,,,,,
group_3445,,hypothetical protein,ONMMKP_00769,,,,,,,,
group_3444,,hypothetical protein,ONMMKP_00730,,,,,,,,
group_3441,,hypothetical protein,,,,,,,HFCAGB_00100,,
group_3438,,hypothetical protein,,IKCLMC_00919,,,,,,,
group_3435,,hypothetical protein,ONMMKP_01870,,,,,,,,
group_3434,,hypothetical protein,ONMMKP_00765,,,,,,,,
group_3427,,hypothetical protein,,,PKJKAM_01841,,,,,,
group_3422,,hypothetical protein,,,,,,,HFCAGB_01346,,
group_3421,,hypothetical protein,,,,,,AJBGEP_04816,,,
group_3420,,hypothetical protein,,,,,,AJBGEP_01262,,,
group_3419,,hypothetical protein,,IKCLMC_02343,,,,,,,
group_3412,,hypothetical protein,,,,,,,,GEGEGB_03589,
group_3409,,hypothetical protein,,,PKJKAM_00633,,,,,,
group_3408,,hypothetical protein,,IKCLMC_00948,,,,,,,
group_3407,,hypothetical protein,,IKCLMC_00920,,,,,,,
group_3406,,hypothetical protein,ONMMKP_01875,,,,,,,,
group_3404,,hypothetical protein,,,,,,,,GEGEGB_04694,
group_3402,,hypothetical protein,,,,,LNHIMF_02226,,,,
group_3400,,hypothetical protein,,,PKJKAM_02231,,,,,,
group_3391,,hypothetical protein,,,,,,,,GEGEGB_04789,
group_3390,,hypothetical protein,,,,,,,,GEGEGB_04767,
group_3389,,hypothetical protein,,,,,,,,GEGEGB_01458,
group_3387,,hypothetical protein,,IKCLMC_04123,,,,,,,
group_3386,,hypothetical protein,ONMMKP_04105,,,,,,,,
group_3383,,hypothetical protein,,,,,,,,,BEJGEH_00905
group_3381,,hypothetical protein,,,,,LNHIMF_02780,,,,
group_3372,,hypothetical protein,,,,,,,,GEGEGB_04570,
group_3371,,hypothetical protein,,,,,,,,GEGEGB_02023,
group_3370,,hypothetical protein,,,,,LNHIMF_04273,,,,
group_3365,,hypothetical protein,,,,,,,,GEGEGB_03100,
group_3364,,hypothetical protein,,,,,,,,GEGEGB_01638,
group_3363,,hypothetical protein,,,,,,,,GEGEGB_01547,
group_3362,,hypothetical protein,,,,,,,HFCAGB_04871,,
group_3360,,hypothetical protein,,,,,LNHIMF_01608,,,,
group_3353,,hypothetical protein,ONMMKP_01358,,,,,,,,
group_3352,,hypothetical protein,ONMMKP_00766,,,,,,,,
group_3347,,hypothetical protein,,,,,LNHIMF_02147,,,,
group_3345,,hypothetical protein,,,PKJKAM_01849,,,,,,
group_3342,,hypothetical protein,,IKCLMC_01705,,,,,,,
group_3339,,hypothetical protein,ONMMKP_00781,,,,,,,,
group_3338,,hypothetical protein,,,,,,,,GEGEGB_04521,
group_3335,,hypothetical protein,,,,,,AJBGEP_04827,,,
group_3329,,hypothetical protein,,,,,,,,GEGEGB_01427,
group_3324,,hypothetical protein,ONMMKP_04110,,,,,,,,
group_3322,,hypothetical protein,ONMMKP_00729,,,,,,,,
group_3319,,hypothetical protein,,,,,,,,,BEJGEH_01527
group_3317,,hypothetical protein,,,,,,,,,BEJGEH_01042
group_3309,,hypothetical protein,,IKCLMC_02345,,,,,,,
group_3303,,hypothetical protein,,,,,,,,,BEJGEH_02677
group_3302,,hypothetical protein,,,,,,,,GEGEGB_04469,
group_3298,,hypothetical protein,,,,,,,HFCAGB_01184,,
group_3296,,hypothetical protein,,,,,,AJBGEP_01019,,,
group_3295,,hypothetical protein,,IKCLMC_02381,,,,,,,
group_3293,,hypothetical protein,ONMMKP_04150,,,,,,,,
group_3285,,hypothetical protein,,,,,LNHIMF_00642,,,,
group_3281,,hypothetical protein,ONMMKP_01270,,,,,,,,
group_3280,,hypothetical protein,,,,,,,,GEGEGB_04605,
group_3278,,hypothetical protein,,,,,,,,GEGEGB_02067,
group_3275,,hypothetical protein,,,,,LNHIMF_02784,,,,
group_3274,,hypothetical protein,,,,,LNHIMF_00617,,,,
group_3265,,hypothetical protein,,,,,,,,GEGEGB_01074,
group_3263,,hypothetical protein,,,,,,AJBGEP_03278,,,
group_3260,,hypothetical protein,,,,,LNHIMF_00652,,,,
group_3258,,hypothetical protein,,IKCLMC_02390,,,,,,,
group_3253,,hypothetical protein,ONMMKP_02950,,,,,,,,
group_3249,,hypothetical protein,,,,,,,,GEGEGB_01464,
group_3247,,hypothetical protein,,,,,,AJBGEP_02150,,,
group_3246,,hypothetical protein,,,,,LNHIMF_02791,,,,
group_3245,,hypothetical protein,,,,,LNHIMF_00693,,,,
group_3237,,hypothetical protein,,,,,,,,GEGEGB_03577,
group_3236,,hypothetical protein,,,,,,,,GEGEGB_02526,
group_3232,,hypothetical protein,ONMMKP_01592,,,,,,,,
group_3228,,hypothetical protein,,,,,LNHIMF_04458,,,,
group_3223,,hypothetical protein,,,,,,,,,BEJGEH_01039
group_3220,,hypothetical protein,,,,,LNHIMF_00632,,,,
group_3219,,hypothetical protein,,IKCLMC_01882,,,,,,,
group_3210,,hypothetical protein,,,,,,,HFCAGB_02201,,
group_3209,,hypothetical protein,,,,,LNHIMF_00677,,,,
group_3207,,hypothetical protein,,,PKJKAM_04645,,,,,,
group_3203,,hypothetical protein,,IKCLMC_00330,,,,,,,
group_3200,,hypothetical protein,ONMMKP_04137,,,,,,,,
group_3195,,hypothetical protein,ONMMKP_01326,,,,,,,,
group_3194,,hypothetical protein,,,,,,,HFCAGB_02218,,
group_3192,,hypothetical protein,,,PKJKAM_04031,,,,,,
group_3186,,hypothetical protein,,,,,,,,,BEJGEH_03799
group_3182,,hypothetical protein,,,,,LNHIMF_04705,,,,
group_3178,,hypothetical protein,ONMMKP_01357,,,,,,,,
group_3174,,hypothetical protein,,,,,,,,GEGEGB_04485,
group_3173,,hypothetical protein,,,,,,,,GEGEGB_01476,
group_3168,,hypothetical protein,,,,,LNHIMF_00702,,,,
group_3167,,hypothetical protein,,,,,LNHIMF_00669,,,,
group_3163,,hypothetical protein,,,,,,,,GEGEGB_04496,
group_3161,,hypothetical protein,,,,ODDLKH_00366,,,,,
group_3155,,hypothetical protein,,,,,,,,,BEJGEH_01846
group_3153,,hypothetical protein,,,,,,AJBGEP_02132,,,
group_3152,,hypothetical protein,,,,,LNHIMF_00618,,,,
group_3145,,hypothetical protein,,,,,,,,,BEJGEH_02752
group_3143,,hypothetical protein,,,,,,,,,BEJGEH_01041
group_3139,,hypothetical protein,,IKCLMC_01201,,,,,,,
group_3132,,hypothetical protein,,,,,,,,GEGEGB_04448,
group_3131,,hypothetical protein,,,,,,,,GEGEGB_01942,
group_3130,,hypothetical protein,,,,,,AJBGEP_00307,,,
group_3126,,hypothetical protein,ONMMKP_01362,,,,,,,,
group_3123,,hypothetical protein,,,,,,,,,BEJGEH_04575
group_3122,,hypothetical protein,,,,,,,,,BEJGEH_04091
group_3120,,hypothetical protein,,,,,,,,GEGEGB_04759,
group_3119,,hypothetical protein,,,,,,,,GEGEGB_03944,
group_3117,,hypothetical protein,,,,,,,,GEGEGB_01424,
group_3116,,hypothetical protein,,,,,,,HFCAGB_04858,,
group_3114,,hypothetical protein,,,,,,,HFCAGB_01352,,
group_3103,,hypothetical protein,,,,,,,,,BEJGEH_00292
group_3100,,hypothetical protein,,,,,LNHIMF_04296,,,,
group_3093,,hypothetical protein,,,,,,,,GEGEGB_01459,
group_3088,,hypothetical protein,,,,,LNHIMF_00566,,,,
group_3086,,hypothetical protein,,IKCLMC_00926,,,,,,,
group_3079,,hypothetical protein,,,,,,,,GEGEGB_04791,
group_3074,,hypothetical protein,,IKCLMC_02392,,,,,,,
group_3064,,hypothetical protein,,,,,,,,,BEJGEH_02754
group_3045,,hypothetical protein,,,,,,,HFCAGB_02217,,
group_3035,,hypothetical protein,ONMMKP_00788,,,,,,,,
group_3033,,hypothetical protein,,,,,,,,GEGEGB_00921,
group_3032,,hypothetical protein,,,,,,,HFCAGB_02952,,
group_3031,,hypothetical protein,,,,,,AJBGEP_04838,,,
group_3030,,hypothetical protein,,,,,,AJBGEP_04686,,,
group_3028,,hypothetical protein,,IKCLMC_03344,,,,,,,
group_3020,,hypothetical protein,,,,,,,,,BEJGEH_04240
group_3009,,hypothetical protein,ONMMKP_01595,,,,,,,,
group_3007,,hypothetical protein,ONMMKP_01128,,,,,,,,
group_3005,,hypothetical protein,,,,,,,,,BEJGEH_04578
group_3004,,hypothetical protein,,,,,,,,GEGEGB_04523,
group_3003,,hypothetical protein,,,,,,,,GEGEGB_00924,
group_3002,,hypothetical protein,,,,,,,,GEGEGB_00922,
group_2999,,hypothetical protein,,,,ODDLKH_00368,,,,,
group_2998,,hypothetical protein,,IKCLMC_03338,,,,,,,
group_2997,,hypothetical protein,,IKCLMC_00925,,,,,,,
group_2990,,hypothetical protein,,,,,LNHIMF_00625,,,,
group_2984,,hypothetical protein,ONMMKP_01335,,,,,,,,
group_2979,,hypothetical protein,,,,,,,HFCAGB_00600,,
group_2973,,hypothetical protein,ONMMKP_02960,,,,,,,,
group_2970,,hypothetical protein,,,,,,,,,BEJGEH_04577
group_2969,,hypothetical protein,,,,,,,,GEGEGB_04519,
group_2965,,hypothetical protein,,,,,LNHIMF_04265,,,,
group_2960,,hypothetical protein,,IKCLMC_00967,,,,,,,
group_2955,,hypothetical protein,,,,,,,,GEGEGB_04503,
group_2953,,hypothetical protein,,,,,LNHIMF_00655,,,,
group_2952,,hypothetical protein,,,,,LNHIMF_00643,,,,
group_2948,,hypothetical protein,,,,,,,,,BEJGEH_01995
group_2947,,hypothetical protein,,,,,,,,,BEJGEH_00175
group_2944,,hypothetical protein,ONMMKP_03728,,,,,,,,
group_2941,,hypothetical protein,ONMMKP_01122,,,,,,,,
group_2936,,hypothetical protein,,,,,,,,GEGEGB_00919,
group_2934,,hypothetical protein,,IKCLMC_00937,,,,,,,
group_2929,,hypothetical protein,ONMMKP_01361,,,,,,,,
group_2926,,hypothetical protein,,,,,,,,GEGEGB_00931,
group_2919,,hypothetical protein,ONMMKP_02280,,,,,,,,
group_2915,,hypothetical protein,,,,,,,,GEGEGB_04472,
group_2910,,hypothetical protein,,,,,,,,,BEJGEH_00493
group_2896,,hypothetical protein,,,,,LNHIMF_04297,,,,
